postcode,state,long,lat
5095,SA,138.6199,-34.820685
5096,SA,138.644685,-34.798549
5097,SA,138.707261,-34.819614
5098,SA,138.638946,-34.829603
5106,SA,138.629463,-34.793169
5107,SA,138.609874,-34.784447
5108,SA,138.61884,-34.761553
5109,SA,138.663871,-34.771432
5110,SA,138.565037,-34.72213
5111,SA,138.62532,-34.709347
5112,SA,138.666615,-34.726229
5113,SA,138.674449,-34.702506
5114,SA,138.754254,-34.718681
5115,SA,138.681702,-34.669486
5116,SA,138.724059,-34.622783
5117,SA,138.636537,-34.641267
5118,SA,138.705675,-34.58378
5120,SA,138.507899,-34.668553
5121,SA,138.6507658,-34.68857809
5125,SA,138.738733,-34.773234
5126,SA,138.724953,-34.793414
5127,SA,138.674657,-34.796682
5131,SA,138.758111,-34.795292
5132,SA,138.75703,-34.857324
5133,SA,138.776976,-34.810928
5134,SA,138.760552,-34.891863
5136,SA,138.735107,-34.921123
5137,SA,138.735962,-34.945777
5138,SA,138.768586,-34.934914
5139,SA,138.788705,-34.924843
5140,SA,138.710203,-34.939245
5141,SA,138.722419,-34.957325
5142,SA,138.740223,-34.960813
5144,SA,138.769031,-34.968504
5150,SA,138.654942,-35.010886
5151,SA,138.723897,-34.974283
5152,SA,138.703957,-34.998401
5153,SA,138.757945,-35.091002
5154,SA,138.73592,-35.023252
5155,SA,138.756728,-35.020077
5156,SA,138.656697,-35.030185
5157,SA,138.633118,-35.143492
5158,SA,138.519781,-35.084001
5159,SA,138.603897,-35.061705
5160,SA,138.50172,-35.110123
5161,SA,138.515652,-35.096383
5162,SA,138.565224,-35.112119
5163,SA,138.552209,-35.147923
5164,SA,138.500365,-35.124824
5165,SA,138.475092,-35.137389
5166,SA,138.473209,-35.124126
5167,SA,138.481211,-35.166866
5168,SA,138.49632,-35.149737
5169,SA,138.477958,-35.194211
5170,SA,138.478943,-35.237265
5171,SA,138.553437,-35.196481
5172,SA,138.555169,-35.28775
5173,SA,138.470002,-35.290568
5174,SA,138.47117,-35.330569
5201,SA,138.727179,-35.206107
5202,SA,138.505922,-35.386025
5203,SA,138.388132,-35.450839
5204,SA,138.324567,-35.572164
5210,SA,138.655684,-35.387709
5211,SA,138.627975,-35.566153
5212,SA,138.668775,-35.520797
5213,SA,138.710195,-35.500615
5214,SA,138.834806,-35.491206
5220,SA,137.236746,-35.744959
5221,SA,137.72022,-35.793776
5222,SA,137.924659,-35.803421
5223,SA,137.541715,-35.811358
5231,SA,138.839512,-34.81588636
5232,SA,138.815964,-34.855449
5233,SA,138.882403,-34.839937
5234,SA,138.966075,-34.805141
5235,SA,139.084565,-34.705292
5236,SA,139.051698,-34.829433
5237,SA,139.191868,-34.823114
5238,SA,139.497207,-34.867709
5240,SA,138.815277,-34.906905
5241,SA,138.864359,-34.897167
5242,SA,138.819125,-34.998416
5243,SA,138.828161,-34.96322
5244,SA,138.946384,-34.938664
5245,SA,138.791651,-35.020412
5250,SA,138.8860811,-35.0417052
5251,SA,138.8734306,-35.13772392
5252,SA,138.947189,-35.035729
5253,SA,139.273641,-35.109083
5254,SA,139.475946,-35.097045
5255,SA,138.975861,-35.248539
5256,SA,139.0336,-35.492114
5259,SA,139.236567,-35.521405
5260,SA,139.511686,-35.233606
5261,SA,139.935161,-35.59601
5262,SA,140.904543,-36.780524
5263,SA,140.838441,-37.307042
5264,SA,139.275737,-35.669947
5265,SA,139.743422,-35.718823
5266,SA,139.815539,-35.902842
5267,SA,140.348707,-36.093534
5268,SA,140.788199,-36.189376
5269,SA,140.9291787,-36.46537527
5270,SA,140.601672,-36.404918
5271,SA,140.496496,-36.792946
5272,SA,140.321798,-37.162862
5273,SA,140.246064,-36.942586
5275,SA,139.937126,-36.61323
5276,SA,139.917377,-37.214147
5277,SA,140.852283,-37.435507
5278,SA,140.616636,-37.527142
5279,SA,140.462487,-37.574691
5280,SA,140.260783,-37.449179
5290,SA,140.764545,-37.839841
5291,SA,140.719634,-37.927953
5301,SA,140.030554,-35.449887
5302,SA,140.32532,-35.579513
5303,SA,140.685318,-35.191375
5304,SA,140.7825075,-35.05261065
5306,SA,139.690888,-35.096798
5307,SA,140.242147,-35.037558
5308,SA,140.050653,-34.627126
5309,SA,140.114394,-34.850669
5310,SA,140.367313,-34.794834
5311,SA,140.811093,-34.721845
5320,SA,139.4416527,-34.01813129
5321,SA,139.786627,-34.064708
5322,SA,139.955939,-34.177881
5330,SA,139.975421,-33.94707
5331,SA,140.3170402,-34.2200272
5332,SA,140.28104,-34.251101
5333,SA,140.6202534,-34.35703813
5340,SA,140.782026,-34.176844
5341,SA,140.753178,-33.739084
5342,SA,140.551874,-34.240296
5343,SA,140.556181,-34.321288
5344,SA,140.51443,-34.285345
5345,SA,140.454506,-34.187027
5346,SA,140.397201,-34.250013
5350,SA,138.83423,-34.550897
5351,SA,138.897802,-34.638218
5352,SA,138.9856268,-34.54472249
5353,SA,139.326979,-34.577328
5354,SA,139.652642,-34.538013
5355,SA,139.007886,-34.443966
5356,SA,139.3720816,-34.39697297
5357,SA,139.525937,-34.343393
5360,SA,138.897955,-34.446813
5371,SA,138.7560699,-34.41538531
5372,SA,138.798551,-34.435921
5373,SA,138.930335,-34.303007
5374,SA,139.12488,-34.152477
5381,SA,139.140266,-33.965473
5400,SA,138.7042845,-34.42150567
5401,SA,138.659866,-34.29774
5410,SA,138.768325,-34.366816
5411,SA,138.772345,-34.256363
5412,SA,138.775266,-34.18289
5413,SA,138.883459,-34.080278
5414,SA,138.773663,-33.949431
5415,SA,138.722876,-33.942677
5416,SA,138.796125,-33.804669
5417,SA,139.8482859,-33.66497478
5418,SA,139.143828,-33.357329
5419,SA,138.893337,-33.397741
5420,SA,138.961232,-33.252592
5421,SA,138.985832,-33.13467
5422,SA,138.771209,-32.97338
5431,SA,138.883978,-32.212021
5432,SA,139.1945693,-31.95109636
5433,SA,138.1056,-32.180856
5434,SA,138.70506,-31.568218
5440,SA,140.3153142,-32.21594669
5451,SA,138.620883,-34.092233
5452,SA,138.652781,-33.969454
5453,SA,138.582681,-33.802932
5454,SA,138.604466,-33.531714
5455,SA,138.633474,-33.673948
5460,SA,138.517968,-34.312427
5461,SA,138.444457,-34.095314
5462,SA,138.43015,-33.896378
5464,SA,138.39411,-33.676424
5470,SA,138.482681,-33.575379
5471,SA,138.424322,-33.47611
5472,SA,138.410287,-33.387234
5473,SA,138.351282,-33.257131
5480,SA,138.319834,-33.125751
5481,SA,138.239719,-33.012446
5482,SA,138.357347,-32.842201
5483,SA,138.12371,-32.8863
5485,SA,138.207041,-32.546383
5490,SA,138.482155,-33.169137
5491,SA,138.643794,-33.194457
5493,SA,138.746595,-33.015031
5495,SA,137.946255,-32.88219
5501,SA,138.547998,-34.595073
5502,SA,138.6228575,-34.49618603
5510,SA,138.188988,-33.9491
5520,SA,138.12018,-33.769107
5521,SA,138.210043,-33.567546
5522,SA,138.003325,-33.578188
5523,SA,138.2130413,-33.187701
5540,SA,138.080191,-33.205773
5550,SA,138.243785,-34.093038
5552,SA,137.862942,-34.061253
5554,SA,137.756193,-33.928029
5555,SA,138.191161,-33.656811
5556,SA,137.610828,-33.950853
5558,SA,137.598449,-34.105205
5560,SA,138.031867,-33.895055
5570,SA,137.956861,-34.272303
5571,SA,137.811541,-34.51494
5572,SA,137.812526,-34.237139
5573,SA,137.508603,-34.514149
5575,SA,137.544605,-34.823141
5576,SA,137.56046,-35.050773
5577,SA,137.1757976,-34.91058608
5580,SA,137.704719,-34.658726
5581,SA,137.748829,-34.789625
5582,SA,137.734592,-34.94231
5583,SA,137.825935,-35.117696
5600,SA,137.277293,-33.036339
5601,SA,137.7869937,-32.91326147
5602,SA,136.860876,-33.530464
5603,SA,136.499961,-33.831212
5604,SA,136.301759,-34.00333
5605,SA,136.154091,-34.2583
5606,SA,136.859338,-35.373243
5607,SA,136.456454,-35.156446
5608,SA,137.5325164,-33.05754209
5609,SA,137.4398767,-33.14979064
5611,SA,136.9795,-33.1001
5630,SA,135.61222,-34.420483
5631,SA,135.66453,-34.285785
5632,SA,135.635831,-34.129198
5633,SA,135.581933,-33.448521
5640,SA,136.437661,-33.606021
5641,SA,136.318517,-33.100172
5642,SA,136.103172,-33.558726
5650,SA,135.740152,-33.152294
5651,SA,135.528428,-33.169608
5652,SA,135.249834,-33.091309
5653,SA,135.229267,-32.967987
5654,SA,135.02092,-32.833204
5655,SA,135.0485689,-32.58529275
5660,SA,134.5219878,-32.5914954
5661,SA,134.7410492,-32.34533569
5670,SA,135.02078,-33.409359
5671,SA,134.673762,-33.21045
5680,SA,134.37909,-32.672797
5690,SA,133.582274,-32.282716
5700,SA,137.7541107,-32.69008918
5701,SA,139.3286491,-30.31830574
5710,SA,134.430044,-27.467217
5713,SA,137.8719,-32.3424
5715,SA,137.3609,-32.3299
5717,SA,135.1706,-32.2263
5719,SA,135.5033983,-30.59001247
5720,SA,136.9754357,-31.11831978
5722,SA,137.197175,-30.779803
5723,SA,135.5333868,-27.79517514
5724,SA,133.420868,-27.180602
5725,SA,136.746735,-30.430931
5730,SA,138.5935035,-31.12462639
5731,SA,140.7244103,-28.87101485
5732,SA,138.8558557,-30.65815918
5733,SA,138.9717811,-26.32008739
5734,SA,134.7481913,-26.09784494
5800,SA,139.273782,-35.120097
5810,SA,139.273782,-35.120097
5839,SA,139.273782,-35.120097
5942,SA,138.565906,-34.860017
5950,SA,138.530183,-34.945146
7000,TAS,147.308002,-42.878355
7001,TAS,146.356055,-43.535913
7002,TAS,147.446349,-42.899691
7004,TAS,147.328928,-42.890148
7005,TAS,147.3368,-42.916204
7006,TAS,147.344395,-42.908108
7007,TAS,147.319501,-42.922863
7008,TAS,147.293268,-42.861932
7009,TAS,147.289682,-42.842607
7010,TAS,147.212366,-42.85913
7011,TAS,147.230065,-42.793393
7012,TAS,147.174382,-42.833718
7015,TAS,147.360174,-42.83903
7016,TAS,147.346381,-42.813551
7017,TAS,147.315111,-42.719274
7018,TAS,147.385681,-42.877588
7019,TAS,147.433337,-42.898778
7020,TAS,147.47851,-42.965741
7021,TAS,147.480017,-42.906796
7022,TAS,147.47988,-43.053156
7023,TAS,147.409324,-42.988314
7024,TAS,147.512182,-42.950412
7025,TAS,147.439671,-42.730264
7026,TAS,147.451363,-42.646044
7027,TAS,147.383495,-42.536377
7030,TAS,146.958381,-42.304288
7050,TAS,147.298181,-42.975502
7051,TAS,147.327238,-42.987394
7052,TAS,147.309302,-43.008052
7053,TAS,147.334695,-42.947314
7054,TAS,147.256698,-43.00658
7055,TAS,147.285203,-42.994715
7109,TAS,146.524064,-43.571087
7112,TAS,147.140014,-43.291937
7113,TAS,146.970489,-43.091051
7116,TAS,147.03435,-43.262123
7117,TAS,147.040135,-43.338435
7119,TAS,147.365372,-42.431887
7120,TAS,147.48727,-42.31694
7139,TAS,145.925302,-42.715494
7140,TAS,146.45502,-42.544215
7150,TAS,147.958441,-43.077586
7151,TAS,146.64266,-41.518719
7155,TAS,147.216918,-43.128868
7162,TAS,147.209628,-43.158652
7163,TAS,147.227479,-43.209774
7170,TAS,147.449794,-42.85132
7171,TAS,147.488282,-42.78011
7172,TAS,147.631695,-42.730285
7173,TAS,147.630737,-42.823649
7174,TAS,147.743285,-42.807682
7175,TAS,147.828594,-42.818606
7176,TAS,147.837675,-42.753098
7177,TAS,147.976495,-42.884195
7178,TAS,147.906152,-42.958471
7179,TAS,147.944957,-43.033826
7180,TAS,148.006561,-43.138712
7182,TAS,147.9387592,-43.18182603
7183,TAS,147.750593,-43.171185
7184,TAS,147.7904396,-43.2198235
7185,TAS,147.753782,-43.062899
7186,TAS,147.663981,-43.029525
7187,TAS,147.848028,-43.027742
7190,TAS,148.091696,-42.62988
7209,TAS,147.614307,-42.104584
7210,TAS,147.410747,-41.915923
7211,TAS,147.317089,-41.788619
7212,TAS,147.488412,-41.567876
7213,TAS,147.781593,-41.828496
7214,TAS,147.897402,-41.600719
7215,TAS,148.281407,-42.314526
7216,TAS,148.076401,-41.284242
7248,TAS,147.130185,-41.397239
7249,TAS,147.157786,-41.472435
7250,TAS,147.077589,-41.432254
7252,TAS,146.99252,-41.148031
7253,TAS,146.83066,-41.117415
7254,TAS,147.198018,-41.13407
7255,TAS,148.329247,-39.949379
7256,TAS,144.159775,-39.830946
7257,TAS,148.338962,-40.505978
7258,TAS,147.209446,-41.499942
7259,TAS,147.357686,-41.358817
7260,TAS,147.502082,-41.158791
7261,TAS,147.567819,-41.12694
7262,TAS,147.630044,-40.801511
7263,TAS,147.702655,-41.308785
7264,TAS,148.1887585,-41.08241309
7265,TAS,147.823431,-41.08106
7267,TAS,147.086396,-41.264912
7268,TAS,147.152757,-41.333887
7270,TAS,146.783947,-41.177924
7275,TAS,146.835317,-41.319891
7276,TAS,146.972023,-41.293081
7277,TAS,146.996977,-41.366416
7290,TAS,147.068603,-41.512507
7291,TAS,147.013597,-41.530631
7292,TAS,146.944728,-41.472098
7300,TAS,147.223173,-41.616219
7301,TAS,147.046481,-41.600123
7302,TAS,146.988293,-41.70457
7303,TAS,146.815084,-41.594913
7304,TAS,146.165998,-41.710417
7305,TAS,146.412127,-41.352322
7306,TAS,146.193428,-41.465311
7307,TAS,146.57356,-41.210495
7310,TAS,146.239406,-41.237355
7315,TAS,146.072407,-41.303174
7316,TAS,145.931776,-41.269708
7320,TAS,145.862079,-41.08422
7321,TAS,145.503726,-41.456389
7322,TAS,145.804533,-41.044472
7325,TAS,145.607556,-41.100305
7330,TAS,145.057623,-40.782341
7331,TAS,145.275421,-40.758553
7466,TAS,145.807453,-42.291313
7467,TAS,145.529693,-42.093728
7468,TAS,145.537671,-42.706031
7469,TAS,145.201632,-41.784391
7470,TAS,145.500566,-41.902129
3000,VIC,144.956776,-37.817403
3001,VIC,144.956776,-37.817403
3002,VIC,144.982207,-37.818517
3003,VIC,144.949592,-37.810871
3004,VIC,144.970161,-37.844246
3005,VIC,144.950858,-37.824608
3006,VIC,144.9520744,-37.82528675
3008,VIC,144.948039,-37.814719
3010,VIC,144.961351,-37.796152
3011,VIC,144.907953,-37.807101
3012,VIC,144.861162,-37.807135
3013,VIC,144.888686,-37.814183
3015,VIC,144.880556,-37.838242
3016,VIC,144.888461,-37.863743
3018,VIC,144.812736,-37.86172
3019,VIC,144.854014,-37.784683
3020,VIC,144.829945,-37.777204
3021,VIC,144.796693,-37.743361
3022,VIC,144.793961,-37.795937
3023,VIC,144.770641,-37.78272
3024,VIC,144.649936,-37.75045631
3025,VIC,144.839704,-37.835562
3026,VIC,144.774986,-37.829923
3027,VIC,144.754147,-37.932419
3028,VIC,144.777165,-37.875066
3029,VIC,144.705831,-37.837165
3030,VIC,144.64209,-37.91624
3031,VIC,144.923403,-37.79119
3032,VIC,144.897221,-37.774486
3033,VIC,144.857638,-37.74107
3034,VIC,144.86194,-37.761235
3036,VIC,144.82246,-37.705324
3037,VIC,144.780474,-37.715579
3038,VIC,144.766873,-37.700454
3039,VIC,144.922995,-37.766184
3040,VIC,144.902556,-37.751845
3041,VIC,144.9011039,-37.72674618
3042,VIC,144.866305,-37.727529
3043,VIC,144.888368,-37.691916
3044,VIC,144.936356,-37.731138
3045,VIC,144.836195,-37.674739
3046,VIC,144.927968,-37.706578
3047,VIC,144.930247,-37.681105
3048,VIC,144.923609,-37.653917
3049,VIC,144.888492,-37.673182
3050,VIC,144.954581,-37.800324
3051,VIC,144.943559,-37.8006
3052,VIC,144.948903,-37.788996
3053,VIC,144.966112,-37.803569
3054,VIC,144.96724,-37.786971
3055,VIC,144.942222,-37.763584
3056,VIC,144.960108,-37.766292
3057,VIC,144.97728,-37.770012
3058,VIC,144.964524,-37.739901
3059,VIC,144.879626,-37.639887
3060,VIC,144.967874,-37.707326
3061,VIC,144.956763,-37.666265
3062,VIC,144.932557,-37.632986
3063,VIC,144.856082,-37.595015
3064,VIC,144.942199,-37.546522
3065,VIC,144.977795,-37.802608
3066,VIC,144.986906,-37.804846
3067,VIC,144.998203,-37.803515
3068,VIC,144.98622,-37.790974
3070,VIC,144.999745,-37.774064
3071,VIC,145.007006,-37.759426
3072,VIC,145.005702,-37.74247
3073,VIC,145.005955,-37.712474
3074,VIC,145.006644,-37.684684
3075,VIC,145.002679,-37.66607
3076,VIC,145.022137,-37.643598
3078,VIC,145.025853,-37.778298
3079,VIC,145.048573,-37.772675
3081,VIC,145.046401,-37.743008
3082,VIC,145.065658,-37.664858
3083,VIC,145.056223,-37.701346
3084,VIC,145.082685,-37.744406
3085,VIC,145.06988,-37.724398
3086,VIC,145.047012,-37.721328
3087,VIC,145.082426,-37.711787
3088,VIC,145.108339,-37.700175
3089,VIC,145.150369,-37.667713
3090,VIC,145.107802,-37.668408
3091,VIC,145.136688,-37.637478
3093,VIC,145.115208,-37.73919
3094,VIC,145.124727,-37.719759
3095,VIC,145.158579,-37.713299
3096,VIC,145.185826,-37.670851
3097,VIC,145.224204,-37.695254
3099,VIC,145.192854,-37.592101
3101,VIC,145.036575,-37.807397
3102,VIC,145.05219,-37.793805
3103,VIC,145.074116,-37.811738
3104,VIC,145.081714,-37.793695
3105,VIC,145.084806,-37.772477
3106,VIC,145.142675,-37.758335
3107,VIC,145.110677,-37.765225
3108,VIC,145.125797,-37.786429
3109,VIC,145.161649,-37.784786
3111,VIC,145.186334,-37.794054
3113,VIC,145.204689,-37.752123
3114,VIC,145.212599,-37.778595
3115,VIC,145.267586,-37.736734
3116,VIC,145.313086,-37.737629
3121,VIC,145.001788,-37.823303
3122,VIC,145.030602,-37.822725
3123,VIC,145.049415,-37.829752
3124,VIC,145.068191,-37.840867
3125,VIC,145.101,-37.851305
3126,VIC,145.075748,-37.827203
3127,VIC,145.097236,-37.825173
3128,VIC,145.122393,-37.828866
3129,VIC,145.125084,-37.806965
3130,VIC,145.149653,-37.81805
3131,VIC,145.174489,-37.817798
3132,VIC,145.196686,-37.819222
3133,VIC,145.192303,-37.848786
3134,VIC,145.257929,-37.823058
3135,VIC,145.248209,-37.819594
3136,VIC,145.282396,-37.779876
3137,VIC,145.313346,-37.819364
3138,VIC,145.322794,-37.78391
3139,VIC,145.532666,-37.814506
3140,VIC,145.363185,-37.759154
3141,VIC,144.991264,-37.840679
3142,VIC,145.017732,-37.84411
3143,VIC,145.019393,-37.858918
3144,VIC,145.034127,-37.857443
3145,VIC,145.049328,-37.873557
3146,VIC,145.057833,-37.857116
3147,VIC,145.092946,-37.867864
3148,VIC,145.090149,-37.882562
3149,VIC,145.128118,-37.880748
3150,VIC,145.168834,-37.914383
3151,VIC,145.151119,-37.85523
3152,VIC,145.221695,-37.864951
3153,VIC,145.270141,-37.845116
3154,VIC,145.31784,-37.856009
3155,VIC,145.284418,-37.861799
3156,VIC,145.292895,-37.917932
3158,VIC,145.324468,-37.910077
3159,VIC,145.3892,-37.921894
3160,VIC,145.350821,-37.935097
3161,VIC,145.019929,-37.873733
3162,VIC,145.023394,-37.892139
3163,VIC,145.057237,-37.896497
3164,VIC,145.23738,-38.02243
3165,VIC,145.059426,-37.922369
3166,VIC,145.089719,-37.902805
3167,VIC,145.087614,-37.923345
3168,VIC,145.12665,-37.91342
3169,VIC,145.115271,-37.945149
3170,VIC,145.167859,-37.920945
3171,VIC,145.156783,-37.944608
3172,VIC,145.13465,-37.975981
3173,VIC,145.164863,-38.006771
3174,VIC,145.17877,-37.966218
3175,VIC,145.208504,-38.016114
3176,VIC,145.23,-37.8992
3177,VIC,145.237462,-37.990985
3178,VIC,145.241589,-37.924431
3179,VIC,145.222634,-37.897137
3180,VIC,145.246731,-37.893263
3181,VIC,144.995504,-37.854683
3182,VIC,144.979478,-37.865322
3183,VIC,144.999026,-37.869072
3184,VIC,144.984034,-37.881414
3185,VIC,145.002571,-37.891841
3186,VIC,144.996329,-37.915066
3187,VIC,145.013593,-37.925371
3188,VIC,145.007238,-37.938889
3189,VIC,145.047802,-37.942021
3190,VIC,145.038147,-37.951394
3191,VIC,145.013472,-37.956585
3192,VIC,145.0623,-37.965655
3193,VIC,145.031561,-37.978698
3194,VIC,145.067356,-37.985059
3195,VIC,145.104105,-38.007024
3196,VIC,145.122762,-38.046479
3197,VIC,145.134111,-38.072748
3198,VIC,145.137811,-38.103194
3199,VIC,145.135961,-38.162578
3200,VIC,145.157574,-38.126458
3201,VIC,145.177905,-38.092874
3202,VIC,145.092698,-37.960555
3204,VIC,145.036783,-37.916956
3205,VIC,144.958176,-37.831693
3206,VIC,144.95086,-37.846534
3207,VIC,144.918044,-37.832179
3211,VIC,144.498479,-37.943586
3212,VIC,144.422666,-38.039958
3213,VIC,144.2894,-37.9406
3214,VIC,144.352385,-38.084781
3215,VIC,144.33452,-38.111002
3216,VIC,144.334005,-38.215906
3217,VIC,144.3707843,-38.23413976
3218,VIC,144.2894883,-38.13028025
3219,VIC,144.389533,-38.17277
3220,VIC,144.34652,-38.157038
3221,VIC,144.427419,-38.181608
3222,VIC,144.572989,-38.209921
3223,VIC,144.6217267,-38.13622989
3224,VIC,144.462401,-38.202905
3225,VIC,144.614191,-38.271074
3226,VIC,144.523761,-38.263811
3227,VIC,144.40814,-38.263052
3228,VIC,144.299978,-38.307545
3230,VIC,144.176397,-38.409363
3231,VIC,144.106892,-38.459435
3232,VIC,143.970167,-38.544977
3233,VIC,143.671777,-38.679417
3234,VIC,143.832394,-38.6791182
3235,VIC,143.924288,-38.411964
3236,VIC,143.712384,-38.521903
3237,VIC,143.474392,-38.716838
3238,VIC,143.429978,-38.781787
3239,VIC,143.448102,-38.564014
3240,VIC,144.174411,-38.263005
3241,VIC,143.892824,-38.20363
3242,VIC,143.740326,-38.346704
3243,VIC,143.82588,-38.364034
3249,VIC,143.557159,-38.388291
3250,VIC,143.584742,-38.311513
3251,VIC,143.648479,-38.155186
3254,VIC,143.52228,-38.289636
3260,VIC,143.244766,-38.209584
3264,VIC,142.884394,-38.232443
3265,VIC,142.952372,-38.178237
3266,VIC,143.133721,-38.407094
3267,VIC,143.06073,-38.466647
3268,VIC,142.908911,-38.535802
3269,VIC,143.177116,-38.660637
3270,VIC,142.870164,-38.602117
3271,VIC,142.98753,-37.888549
3272,VIC,142.853634,-37.982186
3273,VIC,142.660643,-37.981249
3274,VIC,142.478612,-37.960778
3275,VIC,142.457611,-38.301794
3276,VIC,142.481806,-38.0538178
3277,VIC,142.660221,-38.389835
3278,VIC,142.624719,-38.278013
3279,VIC,142.657483,-38.214555
3280,VIC,142.482889,-38.37884
3281,VIC,142.630109,-38.254454
3282,VIC,142.351658,-38.268176
3283,VIC,142.328761,-38.313434
3284,VIC,142.119266,-38.270398
3285,VIC,142.058916,-38.290199
3286,VIC,141.8361176,-37.9711005
3287,VIC,142.31953,-38.059868
3289,VIC,142.227754,-37.893196
3292,VIC,141.051987,-38.038873
3293,VIC,142.527253,-37.655945
3294,VIC,142.312764,-37.573978
3300,VIC,142.013356,-37.743155
3301,VIC,142.034141,-38.118855
3302,VIC,141.706379,-37.847981
3303,VIC,141.789606,-37.980868
3304,VIC,141.952156,-38.182084
3305,VIC,141.437227,-38.235475
3309,VIC,141.511007,-37.82644
3310,VIC,141.549163,-37.70789
3311,VIC,141.229722,-37.468159
3312,VIC,141.365747,-37.6391
3314,VIC,141.935665,-37.586718
3315,VIC,141.687516,-37.408371
3317,VIC,141.451647,-37.166673
3318,VIC,141.269571,-37.025316
3319,VIC,141.051389,-36.873961
3321,VIC,143.88056,-38.087758
3322,VIC,143.743305,-38.021333
3323,VIC,143.520934,-38.026314
3324,VIC,143.375414,-37.941939
3325,VIC,143.185911,-37.877452
3328,VIC,144.043058,-38.018664
3329,VIC,143.908716,-37.983701
3330,VIC,143.758576,-37.918437
3331,VIC,144.194625,-38.049195
3332,VIC,144.097178,-37.944446
3333,VIC,144.04476,-37.87179
3334,VIC,144.086089,-37.75803
3335,VIC,144.6698898,-37.69608887
3336,VIC,144.6684,-37.719
3337,VIC,144.5462424,-37.65724033
3338,VIC,144.571033,-37.705529
3340,VIC,144.394442,-37.787135
3341,VIC,144.308232,-37.573711
3342,VIC,144.239102,-37.651463
3345,VIC,144.123664,-37.5878
3350,VIC,143.864505,-37.571941
3351,VIC,143.637463,-37.758248
3352,VIC,143.662387,-37.482132
3353,VIC,144.835743,-37.7778
3354,VIC,143.867158,-37.560917
3355,VIC,143.82561,-37.530285
3356,VIC,143.82846,-37.592283
3357,VIC,143.883416,-37.653945
3358,VIC,143.7928013,-37.58012926
3360,VIC,143.5955266,-37.72758817
3361,VIC,143.373089,-37.752643
3363,VIC,143.88637,-37.420588
3364,VIC,143.907186,-37.334655
3370,VIC,143.815613,-37.252718
3371,VIC,143.635622,-37.196938
3373,VIC,143.343429,-37.457785
3374,VIC,142.956916,-37.231524
3375,VIC,143.143621,-37.424288
3377,VIC,142.956916,-37.231524
3378,VIC,142.985403,-37.528792
3379,VIC,142.521439,-37.534037
3380,VIC,142.771159,-37.0666
3381,VIC,142.7154,-36.988914
3384,VIC,143.2173081,-36.93829078
3385,VIC,142.647565,-36.904185
3387,VIC,142.9814278,-36.71744157
3388,VIC,142.693946,-36.597861
3390,VIC,142.487468,-36.583744
3391,VIC,142.446015,-36.092132
3392,VIC,142.6792298,-36.34199038
3393,VIC,142.387341,-36.257725
3395,VIC,142.441984,-35.918885
3396,VIC,142.329159,-35.7157
3399,VIC,142.357023,-36.608521
3400,VIC,142.203729,-36.725245
3401,VIC,141.940832,-36.881534
3402,VIC,142.666302,-37.164183
3407,VIC,141.948371,-37.298061
3409,VIC,141.8632367,-36.72484337
3412,VIC,141.366071,-36.658804
3413,VIC,141.201068,-36.699331
3414,VIC,142.093883,-36.388628
3415,VIC,141.339702,-36.352459
3418,VIC,141.538074,-36.074144
3419,VIC,141.101929,-36.226015
3420,VIC,141.017332,-36.41273
3423,VIC,141.940764,-36.13191
3424,VIC,141.930872,-35.727789
3427,VIC,144.707974,-37.643461
3428,VIC,144.811494,-37.591069
3429,VIC,144.728973,-37.56762
3430,VIC,144.806632,-37.494056
3431,VIC,144.69202,-37.474551
3432,VIC,144.792581,-37.448455
3433,VIC,144.752095,-37.413302
3434,VIC,144.750796,-37.35388
3435,VIC,144.743358,-37.179453
3437,VIC,144.513018,-37.501619
3438,VIC,144.602032,-37.457528
3440,VIC,144.546151,-37.413377
3441,VIC,144.603892,-37.399224
3442,VIC,144.548846,-37.330661
3444,VIC,144.544716,-37.171788
3446,VIC,144.374338,-37.184831
3447,VIC,144.322487,-37.157744
3448,VIC,144.387629,-37.075364
3450,VIC,144.214903,-37.061635
3451,VIC,144.21419,-37.125338
3453,VIC,144.281488,-36.950365
3458,VIC,144.33471,-37.424116
3460,VIC,144.144216,-37.351704
3461,VIC,144.170995,-37.287848
3462,VIC,144.053611,-37.083561
3463,VIC,144.05651,-36.957983
3464,VIC,143.841414,-37.019811
3465,VIC,143.611335,-37.021478
3467,VIC,143.412675,-37.105993
3468,VIC,143.379493,-37.261481
3469,VIC,143.280627,-37.172964
3472,VIC,143.657638,-36.864952
3475,VIC,143.51213,-36.70633
3477,VIC,143.230699,-36.688551
3478,VIC,143.230699,-36.688551
3480,VIC,142.968057,-36.31227
3482,VIC,142.766588,-36.17028
3483,VIC,142.890804,-35.901765
3485,VIC,142.671962,-35.711533
3487,VIC,142.616079,-35.515627
3488,VIC,142.427118,-35.435634
3489,VIC,142.425302,-35.332477
3490,VIC,141.4849679,-35.62103426
3491,VIC,142.218273,-35.434099
3494,VIC,142.348315,-34.486406
3496,VIC,142.144177,-34.287804
3498,VIC,142.172516,-34.238385
3501,VIC,142.100896,-34.243279
3502,VIC,145.25835,-37.972887
3505,VIC,142.004192,-34.180532
3506,VIC,141.385876,-35.204199
3507,VIC,142.035659,-35.120596
3509,VIC,141.680385,-35.155031
3512,VIC,141.121226,-35.39199
3515,VIC,144.062915,-36.729444
